Wi-Fi на борту,Удобство онлайн-бронирования,Еда и напитки,Онлайн-посадка,Развлечения на борту,Обслуживание на борту,Место для ног,Регистрация,Услуги на борту,Чистота,Задержка прибытия (мин),Пол,Возраст,Тип путешествия,Тип клиента,Класс обслуживания,Дальность перелёта
56.99164369480601,5.858002419645176,1.8145594366973645,7.42860180922063,1.0213185578708135,5.227203256700516,5.0385778864327895,3.4777638064645635,4.9989939418309515,2.507150160278847,5.636185030052337,Мужчина,Молодой (<30),Личное путешествие,Лояльный клиент,Эконом,Короткая (<1500 км)
40.07472850303501,15.171197964408428,3.2826569826536907,6.1616818482330835,2.7945110001199964,7.5392740714120166,6.918602835441836,5.806832801541416,5.749409785213,3.077434140671868,3.4236700672696463,Мужчина,Молодой (<30),Личное путешествие,Лояльный клиент,Эконом,Средняя (1500–3000 км)
31.99232257912753,8.420028033519111,4.4527570794181415,12.817948898605069,2.4357856453787314,8.903711778222869,9.584626802191838,7.072333758550997,3.109589430799138,3.4503366840317113,7.760559310154863,Мужчина,Молодой (<30),Личное путешествие,Лояльный клиент,Эконом Плюс,Короткая (<1500 км)
52.096792258749275,7.118353269268512,1.829692513882188,4.0597164234378065,4.494803700821056,4.159369156232034,6.822863272494377,4.851091830808872,6.239198253442335,3.767650769949074,4.560468550914453,Мужчина,Молодой (<30),Личное путешествие,Лояльный клиент,Бизнес,Короткая (<1500 км)
41.12301994312406,5.602763042302999,3.2252998886123443,5.383408370372223,2.0695762555238546,7.499611633179878,7.843361164640216,6.842971458737514,10.32299925798084,3.2500986539434016,6.836890331582661,Мужчина,Молодой (<30),Командировка,Нелояльный клиент,Эконом,Короткая (<1500 км)
18.802345631856948,9.816586883713462,8.347618087014155,8.850673616176044,5.101342510202565,5.505765680012363,17.247183887674698,9.268117185097472,4.792051203138767,8.331255180094345,3.9370601350191774,Мужчина,Молодой (<30),Командировка,Нелояльный клиент,Эконом,Средняя (1500–3000 км)
70.46519700077422,4.930870953134407,1.6808559994679249,3.9204101479362476,1.6517591116005719,3.962772915465365,3.4050710777733757,2.425676274544863,1.4106074028110624,1.2918767857576454,4.854902330734305,Мужчина,Молодой (<30),Командировка,Нелояльный клиент,Бизнес,Короткая (<1500 км)
54.38194819585106,8.855892092525696,2.195271035452896,5.942541341515745,3.6562667837161893,6.718325124997274,3.8929051646292026,3.823342081467107,2.8861260695703375,2.258093852216971,5.389288258057497,Мужчина,Молодой (<30),Командировка,Нелояльный клиент,Бизнес,Средняя (1500–3000 км)
10.580585374083814,9.982449401861718,3.1721760975102526,22.228625005885554,4.068719527438085,8.359983984812516,7.709865544152477,9.794462318855699,11.703405443386096,7.561388408135065,4.838338893878748,Мужчина,Молодой (<30),Командировка,Лояльный клиент,Эконом,Короткая (<1500 км)
16.874960399825454,5.465520842200698,1.4970814748771506,34.24807864023346,3.250337882902099,6.333428968886333,3.397444160149221,5.350682076555054,14.664990584707693,3.877467403148468,5.0400075665143875,Мужчина,Молодой (<30),Командировка,Лояльный клиент,Эконом Плюс,Короткая (<1500 км)
22.879098134223664,8.329074332911269,7.99781444340806,12.696861786658229,4.35157311645787,7.3741986265605375,3.604636766617024,7.790766155469813,14.26526906152649,6.02027253276748,4.690435043399576,Мужчина,Молодой (<30),Командировка,Лояльный клиент,Бизнес,Короткая (<1500 км)
17.2245818596265,7.093137844693273,4.632136414148076,14.041620422873196,5.675674393481703,13.271700169455261,4.2428323371933185,9.661456493454988,16.730707600152748,3.5960208292295532,3.8301316356913913,Мужчина,Молодой (<30),Командировка,Лояльный клиент,Бизнес,Средняя (1500–3000 км)
22.704697404422088,6.353728480640187,6.12381188108893,17.184908244557214,4.5042651182789175,11.447891072677962,5.055609881343398,6.478220893641948,14.457570312126398,3.6244581439546413,2.06483856726831,Мужчина,Молодой (<30),Командировка,Лояльный клиент,Бизнес,Длинная (>3000 км)
62.21137858058576,3.376180905109333,1.8664847107009352,10.020974640237645,1.2990619041246427,3.5324426044033017,3.6195103699690505,3.199793320960444,4.882261538023604,2.0237215369656134,3.968189888919672,Мужчина,Средний (30–60),Личное путешествие,Лояльный клиент,Эконом,Короткая (<1500 км)
38.06771229986075,11.012367197604261,3.3645199764433382,6.140345344585318,3.5957423609482926,8.031275425750126,9.811620536918062,4.658926006466483,5.364306202223801,3.1281915874985673,6.82499306170099,Мужчина,Средний (30–60),Личное путешествие,Лояльный клиент,Эконом,Средняя (1500–3000 км)
41.30925058169523,8.15880142351051,2.06163121495504,7.747925043339683,2.2923843240568442,7.221285721350704,7.814539047956775,5.809841410135839,9.340112034850694,2.8609188086721753,5.383310389476523,Мужчина,Средний (30–60),Личное путешествие,Лояльный клиент,Эконом Плюс,Короткая (<1500 км)
26.40759569612278,17.96933944037543,2.430234687194601,18.188809455974173,4.837394814981583,2.392204026365547,14.244558489262332,4.918051616688216,4.4481836021814445,1.925018141324567,2.2386100295293447,Мужчина,Средний (30–60),Личное путешествие,Лояльный клиент,Эконом Плюс,Средняя (1500–3000 км)
39.53111185132937,9.36318815764545,5.170823859134745,6.597156159929481,3.49345191685241,5.059202786457418,9.655428365318706,5.239587204361859,2.630528325834184,7.261533203799248,5.997988169337126,Мужчина,Средний (30–60),Личное путешествие,Лояльный клиент,Бизнес,Короткая (<1500 км)
25.017942680728662,11.672123162517412,4.090001186421297,7.74058690485802,5.306111393787586,7.388475385597378,9.378658330889406,5.332792258590486,9.189095565364573,4.279436934718809,10.604776196526373,Мужчина,Средний (30–60),Командировка,Нелояльный клиент,Эконом,Короткая (<1500 км)
25.416835582963685,5.944018936348178,3.2964274972319934,8.160611139713108,4.417327663654615,9.694870586849767,14.362877088303252,7.9393394088907945,5.374798192294375,5.325817930266423,10.067075973483822,Мужчина,Средний (30–60),Командировка,Нелояльный клиент,Бизнес,Короткая (<1500 км)
25.335173306395706,7.027948272722359,7.2587037378965995,10.337441251780907,5.449269678796717,14.396901569242187,7.081067698736645,10.276002232468757,3.0085201254432916,5.556785265138167,4.27218686137866,Мужчина,Средний (30–60),Командировка,Нелояльный клиент,Бизнес,Средняя (1500–3000 км)
10.560775637284781,6.275033753935984,1.4973927098530317,13.10629426502082,3.227914216683079,12.542282253492354,5.763010305286406,17.176227578905056,20.8327535490467,1.77134755978645,7.246968170705341,Мужчина,Средний (30–60),Командировка,Лояльный клиент,Эконом,Короткая (<1500 км)
9.152241401857289,6.392671063606311,3.6679328066175594,10.581383747226134,7.5477248228686955,10.703359960141851,11.635670518426389,10.248459089307136,15.533560062805503,5.046448061696985,9.49054846544613,Мужчина,Средний (30–60),Командировка,Лояльный клиент,Эконом,Средняя (1500–3000 км)
7.477774212428091,7.286377009297144,2.2394140810075647,16.442861677089606,4.449575254221165,11.807546434194448,9.836874983764018,12.478278041430846,15.783260059896941,2.5556299247804697,9.642408321889693,Мужчина,Средний (30–60),Командировка,Лояльный клиент,Эконом Плюс,Короткая (<1500 км)
19.957560853403727,7.404560545909198,2.5203033387571616,18.325357023664164,7.532583451448485,4.304616956555983,5.983943837647634,12.68133217674429,8.028271488368166,10.312062169119645,2.9494081583815492,Мужчина,Средний (30–60),Командировка,Лояльный клиент,Бизнес,Короткая (<1500 км)
19.571554512355455,6.658445990132418,1.4790902731628786,17.804720793667265,11.608072041793983,5.187925093257303,5.430634974727445,11.368305661167863,7.03908320502304,10.992392379162586,2.8597750755497464,Мужчина,Средний (30–60),Командировка,Лояльный клиент,Бизнес,Средняя (1500–3000 км)
19.423646767046385,6.222150040104144,2.397577384795223,18.78278995057809,12.043339010357979,5.266164664300955,7.515153375561668,10.902578006418674,5.949825007748467,9.05142999812018,2.445345794968245,Мужчина,Средний (30–60),Командировка,Лояльный клиент,Бизнес,Длинная (>3000 км)
49.71695279638781,7.043228199507365,2.161017555230787,6.942533073881537,2.323862939610703,6.943659741463356,5.291925684421459,4.752491360771891,4.2281814817483365,3.6561329861221763,6.940014180854601,Мужчина,Пожилой (60+),Личное путешествие,Лояльный клиент,Эконом,Короткая (<1500 км)
37.793719733519744,7.9499067327502475,3.0771193736941553,7.284727510723937,6.318637112411312,6.763036234454942,6.740238507711787,5.451065299518633,5.955343438390298,4.091634956712547,8.574571100112381,Мужчина,Пожилой (60+),Личное путешествие,Лояльный клиент,Эконом,Средняя (1500–3000 км)
18.572387562388545,10.557904276079057,3.2174282055471113,15.942429319197796,3.5626327011975163,7.453594146334615,9.523267223950155,7.208870585914225,7.162593276138999,4.565748642800165,12.233144060451812,Мужчина,Пожилой (60+),Личное путешествие,Лояльный клиент,Эконом Плюс,Короткая (<1500 км)
23.202403608952835,13.324591775187875,11.9672553540867,4.5802338427393225,3.4831672676676333,3.4596798594237015,14.706581419367525,6.132141363726364,2.019609098766287,4.928950214762261,12.195386195319495,Мужчина,Пожилой (60+),Личное путешествие,Лояльный клиент,Бизнес,Короткая (<1500 км)
9.996553646839853,10.595468960165903,2.009637159738986,12.422998340475887,3.5463671955713885,13.266724614852544,11.930827703225166,12.482205551235436,16.202411085878417,2.962430836096632,4.584374905919779,Мужчина,Пожилой (60+),Командировка,Лояльный клиент,Эконом,Короткая (<1500 км)
4.6249337424401284,13.371823473478118,5.271821968591856,6.407987958369698,12.010236981826225,9.090362142389262,12.754843651049972,6.132782825952734,12.640404209871166,6.294649975972249,11.400153070058565,Мужчина,Пожилой (60+),Командировка,Лояльный клиент,Эконом Плюс,Короткая (<1500 км)
20.03491065316549,5.523583235845761,2.3324006480426407,12.342985861617855,21.700578877285206,3.065426132499757,17.735448735735343,8.317454089339536,1.5930685312352588,4.582249970997457,2.771893264235694,Мужчина,Пожилой (60+),Командировка,Лояльный клиент,Бизнес,Короткая (<1500 км)
18.885891405662676,11.50812470849407,3.4771430121643037,16.55662150440769,5.44711041534839,6.999768055530095,12.570554789199027,7.920918812515288,5.329200262800904,7.311640595020088,3.9930264388574446,Мужчина,Пожилой (60+),Командировка,Лояльный клиент,Бизнес,Средняя (1500–3000 км)
11.556159885529791,8.858103245503344,2.1168233362197704,10.02076380454477,6.134525507580501,7.1967851738394355,23.64277284090877,6.624896959200063,7.5630179830775015,8.14241436394078,8.143736899655257,Мужчина,Пожилой (60+),Командировка,Лояльный клиент,Бизнес,Длинная (>3000 км)
55.84878819548436,4.931682421020564,2.9466669271508925,8.305711360601785,2.86598933015421,5.3156003394900555,3.764480106246836,4.674878833900386,3.413114472471971,2.021427635191085,5.911660378287857,Женщина,Молодой (<30),Личное путешествие,Лояльный клиент,Эконом,Короткая (<1500 км)
39.0434181929588,10.700296698885092,2.547223541026467,6.260872037917933,3.6066625344289607,6.30516884048498,5.412231900988301,5.634616555768227,8.606630277314894,3.1450390253268625,8.737840394899473,Женщина,Молодой (<30),Личное путешествие,Лояльный клиент,Эконом,Средняя (1500–3000 км)
33.23628875479367,10.47154581204684,2.6052159655734908,9.36250960213213,3.7309566018808327,7.022235786417723,6.922714233902413,7.64386606891902,4.416002263799035,4.703950919400336,9.884713991134495,Женщина,Молодой (<30),Личное путешествие,Лояльный клиент,Эконом Плюс,Короткая (<1500 км)
38.20160596167054,6.490683861383832,3.894358245579107,10.361993124564798,4.136365057571156,8.940851941245953,7.48949365608087,6.914917534251244,3.73435200177717,4.91647304546412,4.918905570411218,Женщина,Молодой (<30),Личное путешествие,Лояльный клиент,Бизнес,Короткая (<1500 км)
42.693981158131535,3.9536780248758925,2.29909986242564,6.377023518154634,4.280184361768461,7.66720841718988,8.001081737632601,8.868802399301146,6.984149494080865,2.1359153634752794,6.73887566296405,Женщина,Молодой (<30),Командировка,Нелояльный клиент,Эконом,Короткая (<1500 км)
14.76291058413759,8.0231255533214,6.286494356563853,5.931104508555388,6.388523785835865,11.121500727795071,9.80214580340607,16.07484505117469,10.425457777684281,5.399705818312667,5.784186033213125,Женщина,Молодой (<30),Командировка,Нелояльный клиент,Эконом,Средняя (1500–3000 км)
43.34993866462599,11.11849544295103,2.356106383265743,11.33602565892343,2.357168949962912,4.866655456478111,9.856031052699706,5.289807477107466,4.617369472319369,2.6358771166252386,2.2165243250409903,Женщина,Молодой (<30),Командировка,Нелояльный клиент,Эконом Плюс,Короткая (<1500 км)
72.8850735451879,4.550959952958342,2.338752234458152,3.6273563806110523,1.1950612873147954,3.222950641980275,3.3553872140767096,2.5869634101603904,2.401790264058253,1.1548187716178175,2.680886297576339,Женщина,Молодой (<30),Командировка,Нелояльный клиент,Бизнес,Короткая (<1500 км)
61.026950535408304,8.138415417233626,2.6989860977424187,2.8046550352679294,2.60761689736333,2.9324202868450717,3.2167787449775025,4.922852292976787,3.7014566266036955,2.318150404979435,5.631717660601902,Женщина,Молодой (<30),Командировка,Нелояльный клиент,Бизнес,Средняя (1500–3000 км)
16.868673394448795,5.64285966993648,2.194056524861657,23.418114153980785,3.785203296872536,7.5975995291592415,5.20239255324888,10.343757652871439,14.50043832105214,5.525887782826397,4.921017120741685,Женщина,Молодой (<30),Командировка,Лояльный клиент,Эконом,Короткая (<1500 км)
9.55149858636128,16.238420734287494,1.6748732609422687,23.083235118853164,6.3614412968904,5.533451264844359,6.990458842892631,7.530125518478607,11.960606059148578,5.074671970907054,6.001217346394158,Женщина,Молодой (<30),Командировка,Лояльный клиент,Эконом Плюс,Короткая (<1500 км)
18.689003877045998,6.518251490339637,4.78043741375512,21.334630951468963,3.263164231486575,7.8466939959862,3.464550447288121,10.59871346112882,15.662111334437554,4.5477435452153685,3.294699251847656,Женщина,Молодой (<30),Командировка,Лояльный клиент,Бизнес,Короткая (<1500 км)
23.911320937855518,6.229869097827073,6.809738374055674,13.838904980070017,5.726914079866678,10.106119671510612,3.922603057796052,9.507777825343878,12.647603375298813,4.682701893590434,2.616446706785273,Женщина,Молодой (<30),Командировка,Лояльный клиент,Бизнес,Средняя (1500–3000 км)
20.945281480964567,6.281125246940616,9.276275665310788,14.881606971309548,5.275182228153972,6.102923109306745,5.103151030420832,8.620522325425673,12.759172981550922,5.664483561338216,5.090275399278126,Женщина,Молодой (<30),Командировка,Лояльный клиент,Бизнес,Длинная (>3000 км)
60.26186315496833,5.669455218533379,2.736866352419036,5.168675360739659,1.7333927596308867,3.5379903114658044,4.8057350564315175,3.884439774284864,3.142417706604845,3.104308604979807,5.954855699941885,Женщина,Средний (30–60),Личное путешествие,Лояльный клиент,Эконом,Короткая (<1500 км)
51.51207765245772,6.632737101804432,3.816984665454408,7.085472347284302,4.587138120712886,3.3757598791859946,6.463649377159007,3.9315860784937655,2.2813468432491786,5.959992174936495,4.353255759261815,Женщина,Средний (30–60),Личное путешествие,Лояльный клиент,Эконом,Средняя (1500–3000 км)
41.47054556199095,19.638486700425048,3.1849582086797006,3.5847129679895433,4.111948786888562,3.608704512982306,6.697267524950007,4.805042662406544,1.685773682533464,6.360392723778356,4.852166667375518,Женщина,Средний (30–60),Личное путешествие,Лояльный клиент,Эконом Плюс,Короткая (<1500 км)
37.164637390546226,9.921440295774646,8.089943886325624,4.838013888279819,5.917877400217833,6.191430683950412,3.8049869080676753,7.997248984876869,2.7528780315588564,8.194950442200938,5.126592088201105,Женщина,Средний (30–60),Личное путешествие,Лояльный клиент,Эконом Плюс,Средняя (1500–3000 км)
44.75377975262414,8.073665661608194,4.034442668367954,6.814820734864883,2.7180715012656957,2.651653906440295,8.537931654235745,7.650019611978481,4.365736242304,4.959922930203412,5.4399553361072055,Женщина,Средний (30–60),Личное путешествие,Лояльный клиент,Бизнес,Короткая (<1500 км)
14.988254513853706,14.005608129470598,3.12850233236451,9.337007312181479,5.7098595559574346,6.7877569818103645,11.050886725463238,8.744278022539415,12.09837816006392,4.3460426417489915,9.803425624546326,Женщина,Средний (30–60),Командировка,Нелояльный клиент,Эконом,Короткая (<1500 км)
18.156232053902748,8.142513922366875,5.065114550321979,10.803965149052335,4.571304673877287,10.878804340670067,11.114310120411428,14.291351509580783,5.694425814739283,4.0784436418665635,7.203534223210646,Женщина,Средний (30–60),Командировка,Нелояльный клиент,Эконом Плюс,Короткая (<1500 км)
30.18262842112029,7.955907432256948,5.523245500043448,6.341100921650616,4.012761619910256,9.466248621428601,8.064527094724442,8.010919075916306,6.601165403528811,2.6921449176632635,11.149350991757006,Женщина,Средний (30–60),Командировка,Нелояльный клиент,Бизнес,Короткая (<1500 км)
26.471522196909053,6.998377588194389,4.619443632848888,6.774129224127537,4.20506712670833,9.22733732944661,8.64981858171087,7.53961338939319,11.832459265197285,4.884650488095283,8.797581177368562,Женщина,Средний (30–60),Командировка,Нелояльный клиент,Бизнес,Средняя (1500–3000 км)
17.514124858949334,4.824025778829061,3.7257223876444505,19.533556336948045,6.428427611220336,5.00059437085867,5.392026097919943,13.1107892483107,9.432544447785197,8.289426791804747,6.748762069729515,Женщина,Средний (30–60),Командировка,Лояльный клиент,Эконом,Короткая (<1500 км)
10.607767684345024,9.63389770951989,6.177965028664934,16.47691302228734,4.832071320304097,7.43229039082358,9.465563598037319,12.132072149614645,7.410645875569234,7.262666228875361,8.568146991958562,Женщина,Средний (30–60),Командировка,Лояльный клиент,Эконом,Средняя (1500–3000 км)
14.121624862769888,9.204016001083817,4.899697476988833,15.918723464433596,5.876000768620447,7.262067263100903,6.799656395997355,10.338139066766638,8.110078166887895,7.749330168145265,9.72066636520536,Женщина,Средний (30–60),Командировка,Лояльный клиент,Эконом Плюс,Короткая (<1500 км)
19.528515848170215,8.186161833263483,2.603718548252721,19.43128575739442,8.462366018166945,4.56881342760029,7.701984184304839,11.291923581188462,6.838475019302213,9.255683781841416,2.1310720005149917,Женщина,Средний (30–60),Командировка,Лояльный клиент,Бизнес,Короткая (<1500 км)
19.44804927771684,7.82537447084939,1.9190483767552793,17.642220784093627,6.8331087257962455,4.299611838140702,10.032074773959385,12.444528167420147,5.0382564774389405,12.577764387905646,1.939962719923792,Женщина,Средний (30–60),Командировка,Лояльный клиент,Бизнес,Средняя (1500–3000 км)
20.214149853286912,7.54396718040344,3.00574461180793,18.261293296396147,5.089487126419328,3.8786025131950024,11.955239031648706,10.30476503049709,6.72473184984176,10.451165510052375,2.5708539964513086,Женщина,Средний (30–60),Командировка,Лояльный клиент,Бизнес,Длинная (>3000 км)
54.84475205707773,5.2910509711511,4.601005526698304,5.951936609267946,1.9477309655599808,2.3903515613422592,7.7180558193984945,5.275828353399446,1.9240946220855373,5.115425339249568,4.939768174769656,Женщина,Пожилой (60+),Личное путешествие,Лояльный клиент,Эконом,Короткая (<1500 км)
46.65513900341298,8.945673150365376,2.9242437859440287,4.880397652954782,3.8139040672973095,6.693432742663789,8.89294196718373,4.380618092249807,0.8038209997236906,4.419212519249465,7.590616018955033,Женщина,Пожилой (60+),Личное путешествие,Лояльный клиент,Эконом,Средняя (1500–3000 км)
33.47189590059541,10.989006134756742,5.068250025313628,5.873601144816588,4.620119821841766,6.607137215081211,12.854996961238292,5.414518081727213,3.428102629702123,5.295215936660101,6.377156148266921,Женщина,Пожилой (60+),Личное путешествие,Лояльный клиент,Эконом Плюс,Короткая (<1500 км)
35.17998028523951,4.548812668981066,13.898312311900092,5.802160201779566,5.688905820931979,5.885224385767315,6.616989979693615,5.183691975006778,3.3952722167216844,5.910876467728281,7.889773686250123,Женщина,Пожилой (60+),Личное путешествие,Лояльный клиент,Бизнес,Короткая (<1500 км)
18.041796819644006,17.87004949142084,3.1108110502822868,19.62738100371033,4.171124515153939,5.088511260223762,6.587529173845355,2.5501419801333833,9.740746006811797,6.0232110903443346,7.188697608429953,Женщина,Пожилой (60+),Командировка,Нелояльный клиент,Эконом,Короткая (<1500 км)
14.921194141533762,10.675706782814796,7.226534350708649,16.735632094815074,3.3936821882987007,1.8302978349251502,11.092593496870446,14.102874313905925,2.4703990506272,9.32192186133704,8.229163884163254,Женщина,Пожилой (60+),Командировка,Лояльный клиент,Эконом,Короткая (<1500 км)
14.226779075730823,4.88739137474303,9.32665821125933,12.639304878326584,6.818658786025544,7.091031294149105,11.199444710923414,12.349581714202412,2.146079377453694,14.879417349052,4.435653228134064,Женщина,Пожилой (60+),Командировка,Лояльный клиент,Эконом Плюс,Короткая (<1500 км)
22.15074883445477,11.909754907515422,2.569346578829484,12.70096883781349,9.686997702432453,3.5344366317422877,18.437426915164302,6.531563344730782,3.3951030628313825,6.665642626066012,2.418010558419607,Женщина,Пожилой (60+),Командировка,Лояльный клиент,Бизнес,Короткая (<1500 км)
17.96741941605635,13.344916351246587,4.042486751490142,9.23913865777464,5.001186981573163,5.186701569661029,23.232649964465416,6.310974586365007,2.3737336953724673,7.1983691914136045,6.102422834581589,Женщина,Пожилой (60+),Командировка,Лояльный клиент,Бизнес,Средняя (1500–3000 км)
15.98178448022634,10.41173489401424,4.311250246665098,11.927426977422224,7.021905375221603,5.9599950395410985,13.263412778683483,10.02880055972581,6.823088946917435,8.482869048193342,5.787731653389319,Женщина,Пожилой (60+),Командировка,Лояльный клиент,Бизнес,Длинная (>3000 км)
